currency,yearly,ticker,totalPatrimonioNeto+pasivo,totalPatrimonioNeto,totalPasivo,cuentasAPagar_proveedores,efectivo,totalActivos,Año,comprobacion,comprobacion_2
EUR,"{'totalAssets': 9398577000.0, 'totalCurrentAssets': 1985610000.0, 'cashAndShortTermInvestments': 1385100000.0, 'cash': 1359284000.0, 'shortTermInvestments': 25816000.0, 'netReceivables': 567228000.0, 'inventory': 35200000.0, 'otherCurrentAssets': 3166000.0, 'nonCurrrentAssetsOther': 46590000.0, 'propertyPlantEquipment': 4164912000.0, 'propertyPlantAndEquipmentGross': 10054576000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 17521000.0, 'intangibleAssets': 65648000.0, 'otherAssets': 1694000.0, 'netTangibleAssets': 3119112000.0, 'nonCurrentAssetsTotal': 7412967000.0, 'liabilitiesAndStockholdersEquity': 9398577000.0, 'totalLiab': 6180275000.0, 'totalCurrentLiabilities': 1762442000.0, 'shortTermDebt': 891096000.0, 'shortLongTermDebtTotal': 4827688000.0, 'capitalLeaseObligations': None, 'accountsPayable': 615272000.0, 'otherCurrentLiab': 256074000.0, 'nonCurrentLiabilitiesTotal': 4417833000.0, 'longTermDebtTotal': 3936592000.0, 'longTermDebt': 3536078000.0, 'otherLiab': 482050000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 35698000.0, 'totalStockholderEquity': 3202281000.0, 'commonStockTotalEquity': None, 'commonStock': 392985000.0, 'commonStockSharesOutstanding': 261344000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 375774000.0, 'accumulatedOtherComprehensiveIncome': 2362546000.0, 'otherStockholderEquity': 2433522000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 465116000.0, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': 3067890000.0, 'earningAssets': None, 'netWorkingCapital': 223168000.0, 'netInvestedCapital': 7708799000.0}",ENG.MC,9398577000.0,3202281000.0,6196296000.0,615272000.0,1359284000.0,9398577000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 8507270000.0, 'totalCurrentAssets': 1160685000.0, 'cashAndShortTermInvestments': 857552000.0, 'cash': 838483000.0, 'shortTermInvestments': 19069000.0, 'netReceivables': 17976000.0, 'inventory': 55033000.0, 'otherCurrentAssets': 230124000.0, 'nonCurrrentAssetsOther': 476028000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 10121651000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 17521000.0, 'intangibleAssets': 66345000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 7346585000.0, 'liabilitiesAndStockholdersEquity': 8507270000.0, 'totalLiab': 5507509000.0, 'totalCurrentLiabilities': 1118944000.0, 'shortTermDebt': 434715000.0, 'shortLongTermDebtTotal': 3806161000.0, 'capitalLeaseObligations': None, 'accountsPayable': 550499000.0, 'otherCurrentLiab': 128078000.0, 'nonCurrentLiabilitiesTotal': 4388565000.0, 'longTermDebtTotal': None, 'longTermDebt': 3376615000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 207000.0, 'totalStockholderEquity': 2983686000.0, 'commonStockTotalEquity': None, 'commonStock': 392985000.0, 'commonStockSharesOutstanding': 261238999.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 160687000.0, 'accumulatedOtherComprehensiveIncome': 1980880000.0, 'otherStockholderEquity': 449134000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': 2967678000.0, 'earningAssets': None, 'netWorkingCapital': 41741000.0, 'netInvestedCapital': 6789847000.0}",ENG.MC,8507270000.0,2983686000.0,5523584000.0,550499000.0,838483000.0,8507270000.0,2023,0.0,Correcto
EUR,"{'totalAssets': 7495935000.0, 'totalCurrentAssets': 2012779000.0, 'cashAndShortTermInvestments': 1420348000.0, 'cash': 1295668000.0, 'shortTermInvestments': 124680000.0, 'netReceivables': 463495000.0, 'inventory': 47438000.0, 'otherCurrentAssets': 81498000.0, 'nonCurrrentAssetsOther': 124680000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': None, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 17521000.0, 'intangibleAssets': 62959000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 5483156000.0, 'liabilitiesAndStockholdersEquity': 7495935000.0, 'totalLiab': 5103791000.0, 'totalCurrentLiabilities': 1384070000.0, 'shortTermDebt': 685976000.0, 'shortLongTermDebtTotal': 3313728000.0, 'capitalLeaseObligations': None, 'accountsPayable': 554706000.0, 'otherCurrentLiab': 130713000.0, 'nonCurrentLiabilitiesTotal': 3719721000.0, 'longTermDebtTotal': None, 'longTermDebt': 2627752000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 37563000.0, 'totalStockholderEquity': 2375762000.0, 'commonStockTotalEquity': None, 'commonStock': 392985000.0, 'commonStockSharesOutstanding': 261029000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': -299309000.0, 'accumulatedOtherComprehensiveIncome': None, 'otherStockholderEquity': 2282086000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2024-12-31', 'filing_date': '2024-12-31', 'netDebt': 2018060000.0, 'earningAssets': None, 'netWorkingCapital': 628709000.0, 'netInvestedCapital': 5689490000.0}",ENG.MC,7495935000.0,2375762000.0,5120173000.0,554706000.0,1295668000.0,7495935000.0,2024,0.0,Correcto
EUR,"{'totalAssets': 2805963000.0, 'totalCurrentAssets': 767687000.0, 'cashAndShortTermInvestments': 236498000.0, 'cash': 225631000.0, 'shortTermInvestments': 10867000.0, 'netReceivables': 210353000.0, 'inventory': 281838000.0, 'otherCurrentAssets': 38988000.0, 'nonCurrrentAssetsOther': 21622000.0, 'propertyPlantEquipment': 219655000.0, 'propertyPlantAndEquipmentGross': 529282000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1075483000.0, 'intangibleAssets': 641717000.0, 'otherAssets': 165809000.0, 'netTangibleAssets': -231229000.0, 'nonCurrentAssetsTotal': 2038276000.0, 'liabilitiesAndStockholdersEquity': 2805963000.0, 'totalLiab': 1377923000.0, 'totalCurrentLiabilities': 401296000.0, 'shortTermDebt': 42467000.0, 'shortLongTermDebtTotal': 805263000.0, 'capitalLeaseObligations': 114148000.0, 'accountsPayable': 209449000.0, 'otherCurrentLiab': 117483000.0, 'nonCurrentLiabilitiesTotal': 976627000.0, 'longTermDebtTotal': 762796000.0, 'longTermDebt': 671102000.0, 'otherLiab': 197844000.0, 'deferredLongTermLiab': 64665000.0, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 18602000.0, 'totalStockholderEquity': 1421306000.0, 'commonStockTotalEquity': None, 'commonStock': 195629000.0, 'commonStockSharesOutstanding': 193933352.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 227648000.0, 'accumulatedOtherComprehensiveIncome': -33829000.0, 'otherStockholderEquity': 1112750000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 1148591000.0, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': 579632000.0, 'earningAssets': None, 'netWorkingCapital': 366391000.0, 'netInvestedCapital': 2112421000.0}",FDR.MC,2805963000.0,1421306000.0,1384657000.0,209449000.0,225631000.0,2805963000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 3505332000.0, 'totalCurrentAssets': 854692000.0, 'cashAndShortTermInvestments': 98602000.0, 'cash': 87808000.0, 'shortTermInvestments': 10794000.0, 'netReceivables': 256651000.0, 'inventory': 494014000.0, 'otherCurrentAssets': 4934000.0, 'nonCurrrentAssetsOther': 20910000.0, 'propertyPlantEquipment': 312272000.0, 'propertyPlantAndEquipmentGross': 626182000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1316466000.0, 'intangibleAssets': 899726000.0, 'otherAssets': 193994000.0, 'netTangibleAssets': -529310000.0, 'nonCurrentAssetsTotal': 2650640000.0, 'liabilitiesAndStockholdersEquity': 3505332000.0, 'totalLiab': 1882899000.0, 'totalCurrentLiabilities': 798034000.0, 'shortTermDebt': 333098000.0, 'shortLongTermDebtTotal': 1165665000.0, 'capitalLeaseObligations': 167667000.0, 'accountsPayable': 288301000.0, 'otherCurrentLiab': 145886000.0, 'nonCurrentLiabilitiesTotal': 1084865000.0, 'longTermDebtTotal': 832567000.0, 'longTermDebt': 696041000.0, 'otherLiab': 245107000.0, 'deferredLongTermLiab': 72798000.0, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 9918000.0, 'totalStockholderEquity': 1614084000.0, 'commonStockTotalEquity': None, 'commonStock': 195629000.0, 'commonStockSharesOutstanding': 190552025.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 435971000.0, 'accumulatedOtherComprehensiveIncome': 42524000.0, 'otherStockholderEquity': 980100000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 1148591000.0, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 1077857000.0, 'earningAssets': None, 'netWorkingCapital': 56658000.0, 'netInvestedCapital': 2612082000.0}",FDR.MC,3505332000.0,1614084000.0,1891248000.0,288301000.0,87808000.0,3505332000.0,2021,0.0,Correcto
EUR,"{'totalAssets': 3772945000.0, 'totalCurrentAssets': 973352000.0, 'cashAndShortTermInvestments': 81330000.0, 'cash': 75151000.0, 'shortTermInvestments': 6179000.0, 'netReceivables': 284808000.0, 'inventory': 599093000.0, 'otherCurrentAssets': 93803000.0, 'nonCurrrentAssetsOther': 70657000.0, 'propertyPlantEquipment': 357654000.0, 'propertyPlantAndEquipmentGross': 710685000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1307022000.0, 'intangibleAssets': 946229000.0, 'otherAssets': 177672000.0, 'netTangibleAssets': -504593000.0, 'nonCurrentAssetsTotal': 2799593000.0, 'liabilitiesAndStockholdersEquity': 3772945000.0, 'totalLiab': 2094264000.0, 'totalCurrentLiabilities': 561645000.0, 'shortTermDebt': 187237000.0, 'shortLongTermDebtTotal': 1460070000.0, 'capitalLeaseObligations': 193139000.0, 'accountsPayable': 207291000.0, 'otherCurrentLiab': 133077000.0, 'nonCurrentLiabilitiesTotal': 1532619000.0, 'longTermDebtTotal': 1272833000.0, 'longTermDebt': 1120108000.0, 'otherLiab': 259786000.0, 'deferredLongTermLiab': 78808000.0, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 6659000.0, 'totalStockholderEquity': 1669850000.0, 'commonStockTotalEquity': None, 'commonStock': 192129000.0, 'commonStockSharesOutstanding': 188581855.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 336630000.0, 'accumulatedOtherComprehensiveIncome': 145332000.0, 'otherStockholderEquity': 1035899000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 1148591000.0, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': 1384919000.0, 'earningAssets': None, 'netWorkingCapital': 411707000.0, 'netInvestedCapital': 2936781000.0}",FDR.MC,3772945000.0,1669850000.0,2103095000.0,207291000.0,75151000.0,3772945000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 3507439000.0, 'totalCurrentAssets': 824367000.0, 'cashAndShortTermInvestments': 111303000.0, 'cash': 111303000.0, 'shortTermInvestments': 4816000.0, 'netReceivables': 273356000.0, 'inventory': 427061000.0, 'otherCurrentAssets': 12647000.0, 'nonCurrrentAssetsOther': 8595000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 751221000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1297026000.0, 'intangibleAssets': 876567000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 2683072000.0, 'liabilitiesAndStockholdersEquity': 3507439000.0, 'totalLiab': 1930870000.0, 'totalCurrentLiabilities': 469572000.0, 'shortTermDebt': 85834000.0, 'shortLongTermDebtTotal': 1326479000.0, 'capitalLeaseObligations': 199066000.0, 'accountsPayable': 209978000.0, 'otherCurrentLiab': 110134000.0, 'nonCurrentLiabilitiesTotal': 1461172000.0, 'longTermDebtTotal': None, 'longTermDebt': 1087110000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 5084000.0, 'totalStockholderEquity': 1567557000.0, 'commonStockTotalEquity': None, 'commonStock': 192129000.0, 'commonStockSharesOutstanding': 189638263.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 180296000.0, 'accumulatedOtherComprehensiveIncome': 88696000.0, 'otherStockholderEquity': 1106436000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': 1215176000.0, 'earningAssets': None, 'netWorkingCapital': 354795000.0, 'netInvestedCapital': 2694970000.0}",FDR.MC,3507439000.0,1567557000.0,1939882000.0,209978000.0,111303000.0,3507439000.0,2023,0.0,Correcto
EUR,"{'totalAssets': 3637079000.0, 'totalCurrentAssets': 921126000.0, 'cashAndShortTermInvestments': 162213000.0, 'cash': 162213000.0, 'shortTermInvestments': None, 'netReceivables': 291061000.0, 'inventory': 466117000.0, 'otherCurrentAssets': 1735000.0, 'nonCurrrentAssetsOther': 33187000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 789082000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1344833000.0, 'intangibleAssets': 869575000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 2715953000.0, 'liabilitiesAndStockholdersEquity': 3637079000.0, 'totalLiab': 1979885000.0, 'totalCurrentLiabilities': 513690000.0, 'shortTermDebt': 62080000.0, 'shortLongTermDebtTotal': 1319930000.0, 'capitalLeaseObligations': 184007000.0, 'accountsPayable': 265180000.0, 'otherCurrentLiab': 155241000.0, 'nonCurrentLiabilitiesTotal': 1466195000.0, 'longTermDebtTotal': None, 'longTermDebt': 1121424000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 3187000.0, 'totalStockholderEquity': 1647183000.0, 'commonStockTotalEquity': None, 'commonStock': 192129000.0, 'commonStockSharesOutstanding': 189833227.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 227373000.0, 'accumulatedOtherComprehensiveIncome': None, 'otherStockholderEquity': 1227681000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2024-12-31', 'filing_date': '2024-12-31', 'netDebt': 1157717000.0, 'earningAssets': None, 'netWorkingCapital': 407436000.0, 'netInvestedCapital': 2783106000.0}",FDR.MC,3637079000.0,1647183000.0,1989896000.0,265180000.0,162213000.0,3637079000.0,2024,0.0,Correcto
EUR,"{'totalAssets': 23128000000.0, 'totalCurrentAssets': 12666000000.0, 'cashAndShortTermInvestments': 6424000000.0, 'cash': 6424000000.0, 'shortTermInvestments': -7529000000.0, 'netReceivables': 1418000000.0, 'inventory': 691000000.0, 'otherCurrentAssets': 4126000000.0, 'nonCurrrentAssetsOther': -1000000.0, 'propertyPlantEquipment': 478000000.0, 'propertyPlantAndEquipmentGross': 789000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 208000000.0, 'intangibleAssets': 60000000.0, 'otherAssets': 2103000000.0, 'netTangibleAssets': -3355000000.0, 'nonCurrentAssetsTotal': 10462000000.0, 'liabilitiesAndStockholdersEquity': 23128000000.0, 'totalLiab': 19301000000.0, 'totalCurrentLiabilities': 8736000000.0, 'shortTermDebt': 1747000000.0, 'shortLongTermDebtTotal': 9757000000.0, 'capitalLeaseObligations': 120000000.0, 'accountsPayable': 1445000000.0, 'otherCurrentLiab': 5152000000.0, 'nonCurrentLiabilitiesTotal': 10565000000.0, 'longTermDebtTotal': None, 'longTermDebt': 7987000000.0, 'otherLiab': 2631000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 1000000.0, 'totalStockholderEquity': 3187000000.0, 'commonStockTotalEquity': None, 'commonStock': 147000000.0, 'commonStockSharesOutstanding': 732277000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 3397000000.0, 'accumulatedOtherComprehensiveIncome': -2486000000.0, 'otherStockholderEquity': 634000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': 3333000000.0, 'earningAssets': None, 'netWorkingCapital': 3930000000.0, 'netInvestedCapital': 12824000000.0}",FER.MC,23128000000.0,3187000000.0,19941000000.0,1445000000.0,6424000000.0,23128000000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 24896000000.0, 'totalCurrentAssets': 9102000000.0, 'cashAndShortTermInvestments': 5479000000.0, 'cash': 5468000000.0, 'shortTermInvestments': 11000000.0, 'netReceivables': 1373000000.0, 'inventory': 405000000.0, 'otherCurrentAssets': 2108000000.0, 'nonCurrrentAssetsOther': 12370900000.0, 'propertyPlantEquipment': 504000000.0, 'propertyPlantAndEquipmentGross': 942000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': 1838000000.0, 'goodWill': 420000000.0, 'intangibleAssets': 125100000.0, 'otherAssets': 1890000000.0, 'netTangibleAssets': -7514000000.0, 'nonCurrentAssetsTotal': 15794000000.0, 'liabilitiesAndStockholdersEquity': 24896000000.0, 'totalLiab': 19057000000.0, 'totalCurrentLiabilities': 6577000000.0, 'shortTermDebt': 1184000000.0, 'shortLongTermDebtTotal': 10746000000.0, 'capitalLeaseObligations': 159000000.0, 'accountsPayable': 1544000000.0, 'otherCurrentLiab': 2861000000.0, 'nonCurrentLiabilitiesTotal': 12480000000.0, 'longTermDebtTotal': None, 'longTermDebt': 9512000000.0, 'otherLiab': 2791000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': -1000000.0, 'totalStockholderEquity': 4048000000.0, 'commonStockTotalEquity': None, 'commonStock': 147000000.0, 'commonStockSharesOutstanding': 731772000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 4599000000.0, 'accumulatedOtherComprehensiveIncome': -1312000000.0, 'otherStockholderEquity': -2530000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 5278000000.0, 'earningAssets': None, 'netWorkingCapital': 1122000000.0, 'netInvestedCapital': 14635000000.0}",FER.MC,24896000000.0,4048000000.0,20848000000.0,1544000000.0,5468000000.0,24896000000.0,2021,0.0,Correcto
